timestamp,switch_id,port,tx_bytes,rx_bytes,tx_packets,rx_packets,latency,switch_latency,cpu_usage,mem_usage
2025-05-31 22:27:36,3,1,180,200,2,2,86,1.3,11.5,86.3
2025-05-31 22:27:36,3,2,266,200,3,2,86,1.3,11.5,86.3
2025-05-31 22:27:36,3,3,90,176,1,2,86,1.3,11.5,86.3
2025-05-31 22:27:36,1,1,90,90,1,1,351,1.85,11.5,86.3
2025-05-31 22:27:36,1,2,176,90,2,1,350,1.85,11.5,86.3
2025-05-31 22:27:36,2,1,180,286,2,3,376,2.14,11.5,86.3
2025-05-31 22:27:36,2,2,266,200,3,2,376,2.14,11.5,86.3
2025-05-31 22:27:36,2,3,90,90,1,1,376,2.14,11.5,86.3
2025-05-31 22:27:38,3,1,180,200,2,2,86,1.3,17.7,86.4
2025-05-31 22:27:38,3,2,266,200,3,2,86,1.3,17.7,86.4
2025-05-31 22:27:38,3,3,90,176,1,2,86,1.3,17.7,86.4
2025-05-31 22:27:38,1,1,90,90,1,1,351,1.85,17.7,86.4
