tx_bytes,rx_bytes,tx_packets,rx_packets,latencia,congestion
239903168,2169197408,1022783,2078533,9999,1
239919352,2169653966,1022878,2078930,9999,1
239944189,2170196738,1022974,2079386,409,1
239946991,2170232313,1022991,2079419,1131,1
239955434,2170238641,1023009,2079439,373,1
239965150,2170307751,1023025,2079503,485,1
239967630,2170639398,1023058,2079765,9999,1
239987360,2171228853,1023150,2080244,9999,1
240000279,2171652910,1023211,2080590,9999,1
240019198,2172260268,1023295,2081081,3518,1
240039579,2172464856,1023367,2081260,9999,1
240056777,2173345823,1023517,2081965,9999,1
240072706,2173357814,1023555,2082002,9999,1
240090197,2173955776,1023633,2082489,450,1
240096841,2174326072,1023675,2082784,9999,1
240110369,2174332940,1023701,2082813,973,1
240118712,2174896465,1023771,2083258,9999,1
240127804,2175286946,1023823,2083577,1707,1
240128126,2175287302,1023829,2083583,9999,1
240147213,2175919479,1023912,2084095,9999,1
240159371,2176368372,1023984,2084467,626,1
240162383,2176368512,1023989,2084469,9999,1
240183470,2176951592,1024089,2084944,9999,1
240195552,2177349125,1024161,2085269,9999,1
240220480,2177948169,1024265,2085762,711,1
240220959,2177949816,1024273,2085774,323,1
240226754,2178364914,1024314,2086100,752,1
240230619,2178368583,1024328,2086110,9999,1
240248250,2178970924,1024410,2086594,9999,1
240269631,2179596861,1024505,2087104,9999,1
240281500,2179886599,1024584,2087340,447,1
240295280,2180064579,1024614,2087491,9999,1
240307620,2180687044,1024701,2087999,9999,1
240328588,2181078566,1024779,2088343,522,1
240332643,2181084093,1024795,2088354,9999,1
240472170,2181659020,1024935,2088880,286,1
240913876,2181738419,1025049,2089056,1275,1
241493412,2181748195,1025208,2089216,9999,1
241671500,2182808028,1025461,2090251,9999,1
241687764,2182911125,1025541,2090396,9999,1
241705438,2183365786,1025646,2090776,9999,1
241726322,2183994746,1025735,2091286,9999,1
241747590,2184397770,1025821,2091648,9999,1
241764522,2184961204,1025890,2092099,9999,1
241783967,2185386303,1025958,2092451,9999,1
241811140,2186004372,1026052,2092956,402,1
241817717,2186420942,1026112,2093291,503,1
241820901,2186421624,1026119,2093298,243,1
241821139,2186421884,1026123,2093302,519,1
241822215,2186428547,1026133,2093311,9999,1
241845701,2187066444,1026226,2093838,9999,1
241867356,2187676516,1026320,2094334,9999,1
241886870,2188096337,1026390,2094679,9999,1
241907170,2188651708,1026495,2095152,9999,1
241927795,2189062537,1026561,2095491,9999,1
241949131,2189634752,1026654,2095955,910,1
241952179,2189636318,1026662,2095960,9999,1
241980196,2190113377,1026764,2096365,1122,1
241986844,2190556903,1026814,2096721,9999,1
241997306,2190564495,1026836,2096747,319,1
242002601,2190837779,1026870,2096964,9999,1
242034294,2191813698,1027022,2097748,1044,1
242035412,2191816543,1027036,2097765,541,1
242044983,2191820511,1027046,2097777,583,1
242049418,2191821913,1027054,2097783,9999,1
242064402,2192693300,1027168,2098471,9999,1
242080929,2192844424,1027228,2098638,9999,1
242095762,2193276239,1027300,2098994,9999,1
242141632,2193989667,1027544,2099666,9999,1
242150721,2194451375,1027610,2100044,9999,1
242176110,2195469258,1027820,2100823,9999,1
242193682,2195645234,1027864,2100980,416,1
242198401,2196040855,1027921,2101289,9999,1
242219246,2196426053,1027993,2101616,9999,1
242229866,2197008241,1028086,2102082,3316,1
242259762,2197384867,1028162,2102404,9999,1
242269886,2197720167,1028230,2102689,951,1
242273487,2198069465,1028274,2102963,9999,1
242304479,2198488500,1028378,2103336,9999,1
242316300,2199015148,1028463,2103759,9999,1
242334563,2199218071,1028517,2103941,9999,1
242361745,2200125735,1028688,2104679,9999,1
242379983,2200522803,1028772,2105013,474,1
242380805,2200565857,1028784,2105054,9999,1
242399015,2200755179,1028838,2105230,410,1
242401363,2200994393,1028869,2105418,9999,1
242411958,2201638306,1028972,2105927,9999,1
242435051,2202245197,1029100,2106432,9999,1
242451231,2202685331,1029192,2106800,450,1
242451360,2202685471,1029194,2106802,9999,1
242473103,2203166865,1029290,2107193,9999,1
242481958,2203654500,1029366,2107583,9999,1
242505975,2204112275,1029454,2107955,9999,1
242514003,2204598195,1029527,2108340,1361,1
242523889,2204710575,1029564,2108440,9999,1
242537197,2204934210,1029618,2108633,9999,1
242557403,2205593635,1029729,2109163,9999,1
242575544,2206050403,1029825,2109532,403,1
242580228,2206261550,1029866,2109707,9999,1
242587424,2206538940,1029925,2109939,9999,1
242604145,2207034695,1030014,2110338,698,1
242608589,2207262269,1030051,2110521,828,1
242613348,2207436392,1030079,2110662,574,1
242615709,2207640668,1030110,2110822,511,1
242619564,2207836322,1030144,2110979,535,1
242623174,2207983595,1030173,2111104,9999,1
242643207,2208484528,1030281,2111516,629,1
242648503,2208591495,1030317,2111602,9999,1
242665140,2209149831,1030421,2112054,9999,1
242683643,2209595537,1030508,2112419,9999,1
242695448,2210160849,1030605,2112876,363,1
242708077,2210164753,1030619,2112886,9999,1
242713870,2210577098,1030694,2113226,9999,1
242732191,2211155303,1030792,2113695,9999,1
242745436,2211760635,1030889,2114175,425,1
242752396,2211775929,1030904,2114194,9999,1
242763860,2212240453,1030975,2114571,1060,1
242779341,2212531296,1031028,2114807,9999,1
242788027,2213061366,1031103,2115229,9999,1
242806574,2213694656,1031197,2115742,1261,1
242813707,2213701853,1031225,2115758,9999,1
242834714,2214143025,1031314,2116134,588,1
242839281,2214299904,1031350,2116267,675,1
242853251,2214442882,1031383,2116390,9999,1
242862365,2214824124,1031452,2116700,506,1
242873137,2214914152,1031479,2116781,9999,1
242881822,2214920034,1031498,2116800,9999,1
242884794,2214924338,1031515,2116814,1644,1
242898093,2214929841,1031529,2116834,9999,1
242908808,2214937003,1031553,2116856,448,1
242909045,2214937251,1031557,2116860,316,1
242909284,2214937523,1031561,2116864,9999,1
242919597,2214944219,1031579,2116881,9999,1
242940252,2214958742,1031623,2116925,9999,1
242948943,2214964749,1031646,2116943,9999,1
242951900,2214966859,1031663,2116959,9999,1
242961990,2214973826,1031684,2116980,9999,1
242978163,2214986206,1031728,2117020,9999,1
242993308,2215010289,1031773,2117065,9999,1
243016290,2215044452,1031852,2117140,3123,1
243054112,2215739830,1032173,2117721,9999,1
243097625,2216174128,1032396,2118084,9999,1
243103437,2216180475,1032417,2118102,9999,1
243108840,2216182420,1032431,2118120,168,0
243112736,2216187935,1032445,2118131,9999,1
243120874,2216189858,1032459,2118146,1484,1
243132784,2216197173,1032485,2118171,9999,1
243133752,2216197845,1032498,2118179,9999,1
243142591,2216208131,1032522,2118206,312,1
243146126,2216213211,1032530,2118214,605,1
243152521,2216213867,1032538,2118224,307,1
243152760,2216214139,1032542,2118228,641,1
243152944,2216214345,1032545,2118231,9999,1
243157441,2216216426,1032573,2118248,466,1
243157734,2216216818,1032578,2118254,462,1
243157905,2216217000,1032581,2118257,9999,1
243158364,2216217450,1032589,2118264,781,1
243158548,2216217656,1032592,2118267,9999,1
243215929,2216876542,1032856,2118846,554,1
243234052,2217433285,1032959,2119301,705,1
243250041,2217791822,1033032,2119592,9999,1
243288429,2218654752,1033239,2120319,9999,1
243311572,2219971507,1033453,2121369,410,1
243318255,2219977826,1033467,2121383,1241,1
243327547,2220493386,1033548,2121795,9999,1
243356335,2221581995,1033735,2122666,9999,1
243378243,2222374557,1033843,2123303,9999,1
243403249,2223198373,1033999,2123969,9999,1
243407626,2223204213,1034021,2123986,9999,1
243431291,2224159262,1034175,2124764,9999,1
243460182,2225377341,1034375,2125736,9999,1
243480506,2226034816,1034497,2126266,9999,1
243495402,2226640005,1034599,2126749,9999,1
243518414,2227224461,1034741,2127238,9999,1
243530328,2227685977,1034835,2127620,9999,1
243555930,2228174940,1034978,2128037,9999,1
243564923,2228603794,1035088,2128388,1005,1
243571693,2228864844,1035151,2128602,9999,1
243596933,2229661214,1035313,2129253,9999,1
243622991,2230942651,1035519,2130273,410,1
243631066,2231189031,1035580,2130479,9999,1
243652938,2232343875,1035745,2131400,1033,1
243660446,2232768400,1035811,2131736,642,1
243667405,2233122873,1035866,2132020,9999,1
243690794,2233700635,1035977,2132490,967,1
243696278,2233986368,1036044,2132714,9999,1
243720554,2234547380,1036189,2133181,1688,1
243726517,2235136138,1036270,2133649,9999,1
243750527,2235526444,1036361,2133988,9999,1
243771233,2236007963,1036451,2134381,632,1
243772580,2236008546,1036459,2134389,9999,1
243807956,2236360277,1036575,2134707,9999,1
243830565,2236901726,1036674,2135145,3254,1
243874132,2237156251,1036736,2135379,9999,1
243913937,2237741752,1036847,2135863,9999,1
243971553,2238090171,1036928,2136186,1575,1
243992554,2238103292,1036960,2136216,483,1
243997741,2238536677,1037025,2136558,293,1
243998815,2238661907,1037039,2136658,760,1
244003848,2238669283,1037058,2136675,9999,1
244022699,2239015824,1037134,2136982,394,1
244026809,2239021483,1037151,2136995,134,0
244037424,2239023446,1037164,2137010,9999,1
244049533,2239471917,1037236,2137386,9999,1
244065550,2239932168,1037309,2137764,565,1
244070716,2240078521,1037339,2137894,9999,1
244089413,2240301019,1037402,2138082,1564,1
244095799,2240788100,1037466,2138469,9999,1
244112642,2241194672,1037540,2138802,9999,1
244134153,2241760948,1037632,2139266,359,1
244137103,2241761702,1037639,2139274,9999,1
244156522,2242320706,1037729,2139726,2178,1
244168199,2242335239,1037754,2139746,9999,1
244184486,2242801363,1037835,2140140,542,1
244198104,2243143292,1037904,2140419,9999,1
244211125,2243435052,1037952,2140660,9999,1
244231636,2243906060,1038042,2141055,9999,1
244245133,2243946193,1038073,2141104,1012,1
244249055,2244404764,1038126,2141469,445,1
244254484,2244410473,1038142,2141482,383,1
244259399,2244412048,1038148,2141492,9999,1
244273702,2244420461,1038200,2141530,9999,1
244282368,2244422833,1038223,2141552,9999,1
244292482,2244430332,1038244,2141575,390,1
244293480,2244435553,1038253,2141583,9999,1
244321161,2244456388,1038321,2141647,9999,1
244376695,2244628463,1038482,2141864,9999,1
244400438,2245015232,1038602,2142200,9999,1
244410173,2245492153,1038683,2142589,9999,1
244428351,2245796307,1038745,2142844,1393,1
244435287,2245805797,1038769,2142867,663,1
244450762,2246162903,1038822,2143154,9999,1
244464832,2246576443,1038903,2143506,320,1
244474024,2246578638,1038916,2143521,9999,1
244491829,2246952826,1038988,2143832,1097,1
244504708,2247142314,1039029,2143999,9999,1
244522079,2247638324,1039128,2144401,9999,1
244532139,2247978602,1039190,2144686,9999,1
244552068,2248426991,1039276,2145068,516,1
244552351,2248427251,1039280,2145072,368,1
244557737,2248738448,1039319,2145319,9999,1
244565645,2248742669,1039348,2145352,9999,1
244584236,2249314670,1039428,2145814,9999,1
244603337,2249695586,1039497,2146134,9999,1
244629488,2250160071,1039628,2146537,1487,1
244639907,2250419605,1039706,2146764,492,1
244642550,2250427133,1039725,2146781,9999,1
244671960,2250607387,1039843,2146958,832,1
244680550,2251078962,1039907,2147335,9999,1
244695491,2251367306,1039955,2147578,9999,1
244718977,2251816465,1040069,2147952,9999,1
244731928,2252190931,1040131,2148266,9999,1
244746879,2252641561,1040219,2148640,9999,1
244766228,2253040841,1040289,2148969,9999,1
244794794,2253506732,1040429,2149391,876,1
244809483,2253518410,1040465,2149430,9999,1
244826338,2254017489,1040561,2149846,9999,1
244844526,2254327943,1040618,2150115,9999,1
244861439,2254409718,1040661,2150202,9999,1
244875661,2255104685,1040800,2150759,9999,1
244888684,2255110473,1040823,2150779,9999,1
244910824,2255613967,1040934,2151197,9999,1
244922048,2255969079,1041007,2151502,9999,1
244955014,2256488443,1041109,2151941,9999,1
244977421,2256756977,1041173,2152177,1176,1
244980975,2256759069,1041186,2152185,9999,1
244998864,2257320394,1041278,2152642,9999,1
245018781,2258155772,1041392,2153308,9999,1
245032655,2258167494,1041426,2153343,9999,1
245042299,2258588688,1041506,2153679,9999,1
245052788,2258742180,1041560,2153812,9999,1
245074993,2258833265,1041644,2153921,9999,1
245085705,2259236038,1041728,2154249,9999,1
245093786,2259745072,1041810,2154653,9999,1
245107729,2260300728,1041933,2155125,9999,1
245116585,2260876203,1042032,2155578,9999,1
245132701,2261492893,1042117,2156069,352,1
245136791,2261578012,1042139,2156141,9999,1
245152383,2261804416,1042194,2156336,9999,1
245168215,2262257340,1042300,2156709,9999,1
245187064,2262643842,1042386,2157029,9999,1
245205302,2263143534,1042477,2157434,9999,1
245227715,2263587090,1042574,2157813,9999,1
245250701,2264189696,1042691,2158314,1471,1
245257134,2264432556,1042734,2158509,437,1
245259402,2264595653,1042753,2158640,9999,1
245275475,2264603323,1042783,2158668,9999,1
245300141,2265298999,1042910,2159237,9999,1
245319286,2265447041,1042961,2159379,9999,1
245353343,2266144822,1043178,2160011,9999,1
245362137,2266504636,1043244,2160304,715,1
245364600,2266709313,1043278,2160470,9999,1
245391877,2267086798,1043416,2160800,9999,1
245401125,2267387941,1043471,2161043,9999,1
245410313,2267990919,1043561,2161522,9999,1
245415137,2268147704,1043594,2161651,9999,1
245421020,2268463694,1043641,2161911,3301,1
245429914,2268930049,1043724,2162283,9999,1
245453500,2269377350,1043838,2162664,9999,1
245471441,2269765659,1043923,2162991,656,1
245484740,2269874052,1043951,2163086,9999,1
245491760,2270146094,1044003,2163317,9999,1
245508933,2270665295,1044080,2163739,9999,1
245532192,2271052527,1044183,2164084,9999,1
245547926,2271559045,1044294,2164504,457,1
245561303,2271673265,1044328,2164616,9999,1
245568090,2271875015,1044385,2164805,9999,1
245592936,2272338652,1044482,2165187,9999,1
245606348,2272662362,1044543,2165465,9999,1
245620442,2273212922,1044645,2165908,700,1
245630784,2273359152,1044672,2166033,9999,1
245655365,2273546832,1044738,2166209,9999,1
245667850,2274033381,1044811,2166605,9999,1
245680320,2274457572,1044901,2166964,9999,1
245703762,2274843085,1045004,2167292,9999,1
245721600,2275374244,1045090,2167722,588,1
245725069,2275377249,1045101,2167733,373,1
245730198,2275648960,1045136,2167947,9999,1
245747066,2276000371,1045210,2168238,1885,1
245750541,2276216946,1045255,2168428,9999,1
245768484,2276445591,1045314,2168637,9999,1
245786414,2277031173,1045398,2169112,9999,1
245796345,2277298970,1045447,2169337,9999,1
245807385,2277840904,1045529,2169772,9999,1
245818808,2278223750,1045598,2170090,9999,1
245825974,2278685165,1045660,2170457,9999,1
245841322,2278970002,1045730,2170708,670,1
245844667,2279324473,1045774,2170987,9999,1
245865395,2279954851,1045876,2171494,890,1
245870559,2279960611,1045906,2171518,9999,1
245888389,2280394380,1045990,2171866,9999,1
245906647,2280828693,1046076,2172228,9999,1
245914730,2281307781,1046148,2172612,9999,1
245931644,2281592809,1046212,2172854,9999,1
245950013,2282208506,1046302,2173352,9999,1
245967749,2282485667,1046368,2173582,9999,1
245983911,2282781292,1046429,2173827,9999,1
246005794,2283484751,1046552,2174397,9999,1
246011660,2283769053,1046596,2174628,9999,1
246028371,2284100881,1046654,2174906,9999,1
246046436,2284550591,1046733,2175273,9999,1
246054800,2285226259,1046821,2175809,9999,1
246072601,2285431626,1046876,2175995,9999,1
246079198,2285721009,1046928,2176231,9999,1
246097046,2285992714,1046983,2176466,9999,1
246114022,2286457106,1047057,2176843,9999,1
246134217,2286836216,1047137,2177160,9999,1
246148856,2287391929,1047215,2177609,888,1
246161499,2287489319,1047252,2177702,9999,1
246172583,2288040803,1047335,2178153,9999,1
246191667,2288542943,1047433,2178560,224,1
246193135,2288544208,1047445,2178569,9999,1
246214144,2288993440,1047531,2178941,9999,1
246234616,2289537064,1047617,2179387,1417,1
246235052,2289538631,1047624,2179395,9999,1
246254854,2289868193,1047696,2179676,552,1
246256766,2289869714,1047704,2179685,9999,1
246291840,2290723392,1047842,2180378,9999,1
246305627,2291094123,1047942,2180687,9999,1
246345994,2291818236,1048116,2181324,831,1
246350699,2291831147,1048134,2181343,509,1
246357237,2291832945,1048144,2181355,9999,1
246373461,2292256262,1048249,2181698,9999,1
246390308,2292672209,1048312,2182043,9999,1
246408576,2293067260,1048383,2182367,9999,1
246428815,2293582310,1048507,2182783,9999,1
246446858,2293593570,1048547,2182821,605,1
246459944,2294123518,1048609,2183240,9999,1
246481240,2294528363,1048739,2183585,9999,1
246510240,2294887602,1048821,2183896,9999,1
246527687,2295178007,1048917,2184155,9999,1
246545192,2295680725,1048989,2184563,9999,1
246563618,2296026062,1049049,2184847,9999,1
246576451,2296578203,1049134,2185301,9999,1
246605103,2296913435,1049208,2185591,9999,1
246623127,2297441771,1049291,2186020,9999,1
246642703,2297743962,1049355,2186283,9999,1
246661199,2298294560,1049429,2186727,9999,1
